2023-12-04 10:30:23,503 INFO    StreamThr :376062 [internal.py:wandb_internal():88] W&B internal server running at pid: 376062, started at: 2023-12-04 10:30:23.503500
2023-12-04 10:30:23,504 DEBUG   HandlerThread:376062 [handler.py:handle_request():139] handle_request: status
2023-12-04 10:30:23,505 DEBUG   SenderThread:376062 [sender.py:send_request():317] send_request: status
2023-12-04 10:30:23,506 INFO    WriterThread:376062 [datastore.py:open_for_write():75] open: /home/tbertrand/Bureau/dynamic-off-the-grid/wandb/offline-run-20231204_103023-2qons79o/run-2qons79o.wandb
2023-12-04 10:30:23,508 DEBUG   HandlerThread:376062 [handler.py:handle_request():139] handle_request: run_start
2023-12-04 10:30:23,510 DEBUG   HandlerThread:376062 [system_info.py:__init__():31] System info init
2023-12-04 10:30:23,510 DEBUG   HandlerThread:376062 [system_info.py:__init__():46] System info init done
2023-12-04 10:30:23,510 INFO    HandlerThread:376062 [system_monitor.py:start():150] Starting system monitor
2023-12-04 10:30:23,510 INFO    SystemMonitor:376062 [system_monitor.py:_start():116] Starting system asset monitoring threads
2023-12-04 10:30:23,511 INFO    HandlerThread:376062 [system_monitor.py:probe():168] Collecting system info
2023-12-04 10:30:23,511 INFO    SystemMonitor:376062 [interfaces.py:start():168] Started cpu
2023-12-04 10:30:23,511 INFO    SystemMonitor:376062 [interfaces.py:start():168] Started disk
2023-12-04 10:30:23,512 INFO    SystemMonitor:376062 [interfaces.py:start():168] Started gpu
2023-12-04 10:30:23,512 INFO    SystemMonitor:376062 [interfaces.py:start():168] Started memory
2023-12-04 10:30:23,512 INFO    SystemMonitor:376062 [interfaces.py:start():168] Started network
2023-12-04 10:30:23,556 DEBUG   HandlerThread:376062 [system_info.py:probe():195] Probing system
2023-12-04 10:30:23,557 DEBUG   HandlerThread:376062 [system_info.py:_probe_git():180] Probing git
2023-12-04 10:30:23,560 DEBUG   HandlerThread:376062 [system_info.py:_probe_git():188] Probing git done
2023-12-04 10:30:23,560 DEBUG   HandlerThread:376062 [system_info.py:probe():241] Probing system done
